Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      2.72     0.00      139     0.00     0.00  get_next_hash
  0.00      2.72     0.00      125     0.00     0.00  ezxml_set_attr
  0.00      2.72     0.00      124     0.00     0.00  load_timing_graph_net_delays
  0.00      2.72     0.00      123     0.00     0.00  get_std_dev
  0.00      2.72     0.00      123     0.00     0.00  load_criticalities
  0.00      2.72     0.00      123     0.00     0.00  update_screen
  0.00      2.72     0.00      121     0.00     0.00  load_sblock_pattern_lookup
  0.00      2.72     0.00       57     0.00     0.00  alloc_ivector_and_copy_int_list
  0.00      2.72     0.00       43     0.00     0.00  ezxml_child
  0.00      2.72     0.00       41     0.00     0.00  FindElement
  0.00      2.72     0.00       36     0.00     0.00  comp_width
  0.00      2.72     0.00        6     0.00     0.00  ParseFc
  0.00      2.72     0.00        6     0.00     0.00  alloc_and_load_grid
  0.00      2.72     0.00        6     0.00     0.00  insert_in_vptr_list
  0.00      2.72     0.00        5     0.00     0.00  alloc_matrix3
  0.00      2.72     0.00        5     0.00     0.00  my_realloc
  0.00      2.72     0.00        4     0.00     0.00  free_chunk_memory
  0.00      2.72     0.00        4     0.00     0.00  free_matrix3
  0.00      2.72     0.00        4     0.00     0.00  get_class_range_for_block
  0.00      2.72     0.00        3     0.00     0.00  ProcessOption
  0.00      2.72     0.00        3     0.00     0.00  Process_Fc
  0.00      2.72     0.00        3     0.00     0.00  alloc_and_load_pin_to_track_map
  0.00      2.72     0.00        3     0.00     0.00  free_ivec_vector
  0.00      2.72     0.00        3     0.00     0.00  free_matrix4
  0.00      2.72     0.00        2     0.00     0.00  ProcessCB_SB
  0.00      2.72     0.00        2     0.00     0.00  ProcessChanWidthDistrDir
  0.00      2.72     0.00        2     0.00     0.00  alloc_hash_table
  0.00      2.72     0.00        2     0.00     0.00  alloc_matrix4
  0.00      2.72     0.00        2     0.00     0.00  free_hash_table
  0.00      2.72     0.00        2     0.00     0.01  free_rr_graph
  0.00      2.72     0.00        2     0.00     0.00  init_chan
  0.00      2.72     0.00        2     0.00     0.00  load_chan_rr_indices
  0.00      2.72     0.00        2     0.00     0.00  load_rr_indexed_data_T_values
  0.00      2.72     0.00        2     0.00     0.00  my_fopen
  0.00      2.72     0.00        2     0.00     0.00  print_rr_node
  0.00      2.72     0.00        1     0.00     0.00  ReadInt
  0.00      2.72     0.00        1     0.00     0.00  XmlReadArch
  0.00      2.72     0.00        1     0.00     0.00  alloc_and_load_rr_indexed_data
  0.00      2.72     0.00        1     0.00     0.00  alloc_and_load_rr_node_indices
  0.00      2.72     0.00        1     0.00     0.00  alloc_and_load_rr_node_route_structs
  0.00      2.72     0.00        1     0.00     0.00  alloc_and_load_seg_details
  0.00      2.72     0.00        1     0.00     0.00  alloc_and_load_timing_graph
  0.00      2.72     0.00        1     0.00     0.00  alloc_and_load_timing_graph_levels
  0.00      2.72     0.00        1     0.00     0.37  alloc_lookups_and_criticalities
  0.00      2.72     0.00        1     0.00     0.00  alloc_net_delay
  0.00      2.72     0.00        1     0.00     0.00  alloc_route_structs
  0.00      2.72     0.00        1     0.00     0.00  alloc_route_tree_timing_structs
  0.00      2.72     0.00        1     0.00     0.00  alloc_sblock_pattern_lookup
  0.00      2.72     0.00        1     0.00     0.00  alloc_timing_driven_route_structs
  0.00      2.72     0.00        1     0.00     0.32  build_rr_graph
  0.00      2.72     0.00        1     0.00     0.00  check_netlist
  0.00      2.72     0.00        1     0.00     0.00  check_rr_graph
  0.00      2.72     0.00        1     0.00     0.00  check_timing_graph
  0.00      2.72     0.00        1     0.00     0.37  compute_delay_lookup_tables
  0.00      2.72     0.00        1     0.00     0.00  ezxml_new
  0.00      2.72     0.00        1     0.00     0.00  ezxml_parse_fd
  0.00      2.72     0.00        1     0.00     0.00  ezxml_parse_file
  0.00      2.72     0.00        1     0.00     0.00  ezxml_parse_str
  0.00      2.72     0.00        1     0.00     0.00  ezxml_str2utf8
  0.00      2.72     0.00        1     0.00     0.00  free_int_list
  0.00      2.72     0.00        1     0.00     0.00  free_lookups_and_criticalities
  0.00      2.72     0.00        1     0.00     0.00  free_net_delay
  0.00      2.72     0.00        1     0.00     0.00  free_route_structs
  0.00      2.72     0.00        1     0.00     0.00  free_route_tree_timing_structs
  0.00      2.72     0.00        1     0.00     0.00  free_rr_node_route_structs
  0.00      2.72     0.00        1     0.00     0.00  free_sblock_pattern_lookup
  0.00      2.72     0.00        1     0.00     0.00  free_seg_details
  0.00      2.72     0.00        1     0.00     0.00  free_timing_driven_route_structs
  0.00      2.72     0.00        1     0.00     0.00  free_timing_graph
  0.00      2.72     0.00        1     0.00     0.00  free_trace_structs
  0.00      2.72     0.00        1     0.00     0.00  init_draw_coords
  0.00      2.72     0.00        1     0.00     0.00  init_route_structs
  0.00      2.72     0.00        1     0.00     0.00  my_srandom
  0.00      2.72     0.00        1     0.00     0.00  post_place_sync
  0.00      2.72     0.00        1     0.00     0.00  print_place
  0.00      2.72     0.00        1     0.00     0.00  read_netlist
  0.00      2.72     0.00        1     0.00     0.00  start_hash_table_iterator
  0.00      2.72     0.00        1     0.00     0.00  sync_nets_to_blocks

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.37% of 2.72 seconds

index % time    self  children    called     name
                0.02    2.66       1/1           place_and_route [2]
[1]     98.5    0.02    2.66       1         try_place [1]
                1.11    1.16  869998/869998      try_swap [3]
                0.00    0.37       1/1           alloc_lookups_and_criticalities [5]
                0.01    0.00       2/2           comp_bb_cost [21]
                0.01    0.00     124/124         load_net_slack [22]
                0.00    0.00     139/139         comp_td_costs [27]
                0.00    0.00     138/3022684     my_irand [20]
                0.00    0.00    2086/383841      my_malloc [37]
                0.00    0.00     511/511         get_mst_of_net [65]
                0.00    0.00     124/124         load_timing_graph_net_delays [98]
                0.00    0.00     123/123         update_screen [101]
                0.00    0.00     123/123         get_std_dev [99]
                0.00    0.00     123/123         load_criticalities [100]
                0.00    0.00       5/171         my_calloc [94]
                0.00    0.00       1/2           init_chan [124]
                0.00    0.00       1/437         alloc_matrix [79]
                0.00    0.00       1/1           init_draw_coords [159]
                0.00    0.00       1/430         free_matrix [81]
                0.00    0.00       1/1           free_net_delay [150]
                0.00    0.00       1/1           free_lookups_and_criticalities [149]
-----------------------------------------------
                                                 <spontaneous>
[2]     98.5    0.00    2.68                 place_and_route [2]
                0.02    2.66       1/1           try_place [1]
                0.00    0.00       1/1           print_place [163]
                0.00    0.00       1/1           post_place_sync [162]
-----------------------------------------------
                1.11    1.16  869998/869998      try_place [1]
[3]     83.3    1.11    1.16  869998         try_swap [3]
                0.55    0.00 25424969/25584958     comp_td_point_to_point_delay [4]
                0.30    0.00 12628718/12629702     get_non_updateable_bb [8]
                0.19    0.00 15636765/15637785     get_net_cost [12]
                0.05    0.00 3008047/3008047     update_bb [14]
                0.04    0.00  315164/315200      get_bb_from_scratch [15]
                0.02    0.00 3022546/3022684     my_irand [20]
                0.00    0.00  638248/638248      my_frand [36]
                0.00    0.00       4/383841      my_malloc [37]
-----------------------------------------------
                0.00    0.00  159989/25584958     comp_td_costs [27]
                0.55    0.00 25424969/25584958     try_swap [3]
[4]     20.2    0.55    0.00 25584958         comp_td_point_to_point_delay [4]
-----------------------------------------------
                0.00    0.37       1/1           try_place [1]
[5]     13.6    0.00    0.37       1         alloc_lookups_and_criticalities [5]
                0.00    0.37       1/1           compute_delay_lookup_tables [6]
                0.00    0.00     511/6904        my_chunk_malloc [50]
                0.00    0.00       1/1           alloc_and_load_timing_graph [133]
                0.00    0.00       1/1           alloc_net_delay [135]
                0.00    0.00       1/383841      my_malloc [37]
-----------------------------------------------
                0.00    0.37       1/1           alloc_lookups_and_criticalities [5]
[6]     13.6    0.00    0.37       1         compute_delay_lookup_tables [6]
                0.00    0.32       1/1           build_rr_graph [7]
                0.00    0.04     361/361         get_first_pin [17]
                0.00    0.01       2/2           free_rr_graph [23]
                0.00    0.00     153/383841      my_malloc [37]
                0.00    0.00       7/437         alloc_matrix [79]
                0.00    0.00       3/430         free_matrix [81]
                0.00    0.00       1/2           init_chan [124]
                0.00    0.00       1/1           alloc_route_structs [136]
                0.00    0.00       1/1           alloc_and_load_rr_node_route_structs [131]
                0.00    0.00       1/1           alloc_route_tree_timing_structs [137]
                0.00    0.00       1/1           alloc_timing_driven_route_structs [139]
                0.00    0.00       1/1           init_route_structs [160]
                0.00    0.00       1/1           free_rr_node_route_structs [153]
                0.00    0.00       1/1           free_trace_structs [158]
                0.00    0.00       1/1           free_route_structs [151]
                0.00    0.00       1/1           free_route_tree_timing_structs [152]
                0.00    0.00       1/1           free_timing_driven_route_structs [156]
-----------------------------------------------
                0.00    0.32       1/1           compute_delay_lookup_tables [6]
[7]     11.8    0.00    0.32       1         build_rr_graph [7]
                0.00    0.30   55176/55176       get_track_to_tracks [9]
                0.01    0.00       1/1           add_rr_graph_C_from_switches [24]
                0.00    0.01    1120/1120        get_unidir_opin_connections [26]
                0.00    0.00     121/121         load_sblock_pattern_lookup [28]
                0.00    0.00   29040/18463104     get_seg_start [13]
                0.00    0.00   15972/15972       get_track_to_ipins [31]
                0.00    0.00       1/1           alloc_and_load_rr_node_indices [33]
                0.00    0.00   29040/29040       get_seg_end [43]
                0.00    0.00   25078/1421350     get_rr_node_index [35]
                0.00    0.00   17092/17092       alloc_and_load_edges_and_switches [49]
                0.00    0.00    6462/383841      my_malloc [37]
                0.00    0.00       3/3           alloc_and_load_pin_to_track_map [116]
                0.00    0.00       3/3           free_matrix4 [118]
                0.00    0.00       2/2           print_rr_node [127]
                0.00    0.00       2/5           alloc_matrix3 [109]
                0.00    0.00       2/437         alloc_matrix [79]
                0.00    0.00       2/4           get_class_range_for_block [113]
                0.00    0.00       2/430         free_matrix [81]
                0.00    0.00       2/4           free_matrix3 [112]
                0.00    0.00       1/1           alloc_and_load_seg_details [132]
                0.00    0.00       1/1           alloc_sblock_pattern_lookup [138]
                0.00    0.00       1/1           alloc_and_load_rr_indexed_data [130]
                0.00    0.00       1/6904        my_chunk_malloc [50]
                0.00    0.00       1/478         load_net_rr_terminals [67]
                0.00    0.00       1/1           check_rr_graph [141]
                0.00    0.00       1/1           free_seg_details [155]
                0.00    0.00       1/1           free_sblock_pattern_lookup [154]
-----------------------------------------------
                0.00    0.00     984/12629702     comp_bb_cost [21]
                0.30    0.00 12628718/12629702     try_swap [3]
[8]     11.0    0.30    0.00 12629702         get_non_updateable_bb [8]
-----------------------------------------------
                0.00    0.30   55176/55176       build_rr_graph [7]
[9]     10.9    0.00    0.30   55176         get_track_to_tracks [9]
                0.02    0.28   65868/65868       get_unidir_track_to_chan_seg [10]
                0.00    0.00  107976/166056      is_sbox [29]
                0.00    0.00   55176/18463104     get_seg_start [13]
-----------------------------------------------
                0.02    0.28   65868/65868       get_track_to_tracks [9]
[10]    10.9    0.02    0.28   65868         get_unidir_track_to_chan_seg [10]
                0.13    0.14   65868/68548       label_wire_muxes [11]
                0.00    0.00 1241988/1421350     get_rr_node_index [35]
                0.00    0.00   65868/218668      insert_in_edge_list [40]
                0.00    0.00   30888/383841      my_malloc [37]
-----------------------------------------------
                0.00    0.00     440/68548       load_sblock_pattern_lookup [28]
                0.00    0.00    2240/68548       get_unidir_opin_connections [26]
                0.13    0.14   65868/68548       get_unidir_track_to_chan_seg [10]
[11]    10.6    0.14    0.15   68548         label_wire_muxes [11]
                0.15    0.00 18096672/18463104     get_seg_start [13]
                0.00    0.00   68548/383841      my_malloc [37]
-----------------------------------------------
                0.00    0.00    1020/15637785     comp_bb_cost [21]
                0.19    0.00 15636765/15637785     try_swap [3]
[12]     7.2    0.20    0.00 15637785         get_net_cost [12]
-----------------------------------------------
                0.00    0.00   29040/18463104     build_rr_graph [7]
                0.00    0.00   29040/18463104     load_chan_rr_indices [32]
                0.00    0.00   29040/18463104     is_cbox [30]
                0.00    0.00   55176/18463104     get_track_to_tracks [9]
                0.00    0.00   58080/18463104     load_sblock_pattern_lookup [28]
                0.00    0.00  166056/18463104     is_sbox [29]
                0.15    0.00 18096672/18463104     label_wire_muxes [11]
[13]     5.5    0.15    0.00 18463104         get_seg_start [13]
-----------------------------------------------
                0.05    0.00 3008047/3008047     try_swap [3]
[14]     1.8    0.05    0.00 3008047         update_bb [14]
-----------------------------------------------
                0.00    0.00      36/315200      comp_bb_cost [21]
                0.04    0.00  315164/315200      try_swap [3]
[15]     1.7    0.05    0.00  315200         get_bb_from_scratch [15]
-----------------------------------------------
                0.01    0.03     477/477         get_first_pin [17]
[16]     1.5    0.01    0.03     477         timing_driven_route_net [16]
                0.03    0.00  222082/222559      get_timing_driven_expected_cost [19]
                0.00    0.00     477/477         add_route_tree_to_heap [34]
                0.00    0.00  222082/222082      get_rr_cong_cost [39]
                0.00    0.00  222082/222559      node_to_heap [38]
                0.00    0.00   22465/22465       get_heap_head [45]
                0.00    0.00   22465/22465       free_heap_data [44]
                0.00    0.00   19536/19536       add_to_mod_list [48]
                0.00    0.00     954/954         pathfinder_update_one_cost [61]
                0.00    0.00     477/479         free_traceback [66]
                0.00    0.00     477/477         heapsort [70]
                0.00    0.00     477/477         init_route_tree_to_source [71]
                0.00    0.00     477/477         mark_ends [73]
                0.00    0.00     477/477         update_traceback [77]
                0.00    0.00     477/477         update_route_tree [76]
                0.00    0.00     477/477         empty_heap [68]
                0.00    0.00     477/477         reset_path_costs [74]
                0.00    0.00     477/477         free_route_tree [69]
                0.00    0.00     477/477         update_net_delays_from_route_tree [75]
-----------------------------------------------
                                1553             get_first_pin [17]
                0.00    0.04     361/361         compute_delay_lookup_tables [6]
[17]     1.5    0.00    0.04     361+1553    get_first_pin [17]
                0.01    0.03     477/477         timing_driven_route_net [16]
                0.00    0.00     477/478         load_net_rr_terminals [67]
                                1553             get_first_pin [17]
-----------------------------------------------
                                                 <spontaneous>
[18]     1.5    0.04    0.00                 dump_seg_details [18]
-----------------------------------------------
                0.00    0.00     477/222559      add_route_tree_to_heap [34]
                0.03    0.00  222082/222559      timing_driven_route_net [16]
[19]     1.1    0.03    0.00  222559         get_timing_driven_expected_cost [19]
-----------------------------------------------
                0.00    0.00     138/3022684     try_place [1]
                0.02    0.00 3022546/3022684     try_swap [3]
[20]     0.7    0.02    0.00 3022684         my_irand [20]
-----------------------------------------------
                0.01    0.00       2/2           try_place [1]
[21]     0.4    0.01    0.00       2         comp_bb_cost [21]
                0.00    0.00     984/12629702     get_non_updateable_bb [8]
                0.00    0.00    1020/15637785     get_net_cost [12]
                0.00    0.00      36/315200      get_bb_from_scratch [15]
-----------------------------------------------
                0.01    0.00     124/124         try_place [1]
[22]     0.4    0.01    0.00     124         load_net_slack [22]
-----------------------------------------------
                0.00    0.01       2/2           compute_delay_lookup_tables [6]
[23]     0.4    0.00    0.01       2         free_rr_graph [23]
                0.01    0.00       1/1           free_rr_node_indices [25]
                0.00    0.00       1/4           free_chunk_memory [111]
-----------------------------------------------
                0.01    0.00       1/1           build_rr_graph [7]
[24]     0.4    0.01    0.00       1         add_rr_graph_C_from_switches [24]
                0.00    0.00   78880/78880       seg_index_of_cblock [41]
                0.00    0.00   65868/65868       seg_index_of_sblock [42]
                0.00    0.00       3/171         my_calloc [94]
-----------------------------------------------
                0.01    0.00       1/1           free_rr_graph [23]
[25]     0.4    0.01    0.00       1         free_rr_node_indices [25]
-----------------------------------------------
                0.00    0.01    1120/1120        build_rr_graph [7]
[26]     0.3    0.00    0.01    1120         get_unidir_opin_connections [26]
                0.00    0.00    2240/68548       label_wire_muxes [11]
                0.00    0.00   73920/1421350     get_rr_node_index [35]
                0.00    0.00   73920/218668      insert_in_edge_list [40]
-----------------------------------------------
                0.00    0.00     139/139         try_place [1]
[27]     0.1    0.00    0.00     139         comp_td_costs [27]
                0.00    0.00  159989/25584958     comp_td_point_to_point_delay [4]
-----------------------------------------------
                0.00    0.00     121/121         build_rr_graph [7]
[28]     0.1    0.00    0.00     121         load_sblock_pattern_lookup [28]
                0.00    0.00     440/68548       label_wire_muxes [11]
                0.00    0.00   58080/166056      is_sbox [29]
                0.00    0.00   58080/18463104     get_seg_start [13]
                0.00    0.00   21912/21912       get_simple_switch_block_track [46]
                0.00    0.00     440/383841      my_malloc [37]
-----------------------------------------------
                0.00    0.00   58080/166056      load_sblock_pattern_lookup [28]
                0.00    0.00  107976/166056      get_track_to_tracks [9]
[29]     0.0    0.00    0.00  166056         is_sbox [29]
                0.00    0.00  166056/18463104     get_seg_start [13]
-----------------------------------------------
                0.00    0.00   29040/29040       get_track_to_ipins [31]
[30]     0.0    0.00    0.00   29040         is_cbox [30]
                0.00    0.00   29040/18463104     get_seg_start [13]
-----------------------------------------------
                0.00    0.00   15972/15972       build_rr_graph [7]
[31]     0.0    0.00    0.00   15972         get_track_to_ipins [31]
                0.00    0.00   29040/29040       is_cbox [30]
                0.00    0.00   78880/1421350     get_rr_node_index [35]
                0.00    0.00   78880/218668      insert_in_edge_list [40]
-----------------------------------------------
                0.00    0.00       2/2           alloc_and_load_rr_node_indices [33]
[32]     0.0    0.00    0.00       2         load_chan_rr_indices [32]
                0.00    0.00   29040/18463104     get_seg_start [13]
                0.00    0.00     244/383841      my_malloc [37]
-----------------------------------------------
                0.00    0.00       1/1           build_rr_graph [7]
[33]     0.0    0.00    0.00       1         alloc_and_load_rr_node_indices [33]
                0.00    0.00       2/2           load_chan_rr_indices [32]
                0.00    0.00     307/383841      my_malloc [37]
-----------------------------------------------
                0.00    0.00     477/477         timing_driven_route_net [16]
[34]     0.0    0.00    0.00     477         add_route_tree_to_heap [34]
                0.00    0.00     477/222559      get_timing_driven_expected_cost [19]
                0.00    0.00     477/222559      node_to_heap [38]
-----------------------------------------------
                0.00    0.00     264/1421350     load_rr_indexed_data_T_values [125]
                0.00    0.00     264/1421350     alloc_and_load_rr_indexed_data [130]
                0.00    0.00     956/1421350     load_net_rr_terminals [67]
                0.00    0.00   25078/1421350     build_rr_graph [7]
                0.00    0.00   73920/1421350     get_unidir_opin_connections [26]
                0.00    0.00   78880/1421350     get_track_to_ipins [31]
                0.00    0.00 1241988/1421350     get_unidir_track_to_chan_seg [10]
[35]     0.0    0.00    0.00 1421350         get_rr_node_index [35]
-----------------------------------------------
                0.00    0.00  638248/638248      try_swap [3]
[36]     0.0    0.00    0.00  638248         my_frand [36]
-----------------------------------------------
                0.00    0.00       1/383841      check_netlist [140]
                0.00    0.00       1/383841      alloc_trace_data [55]
                0.00    0.00       1/383841      alloc_and_load_rr_node_route_structs [131]
                0.00    0.00       1/383841      alloc_route_tree_timing_structs [137]
                0.00    0.00       1/383841      init_route_tree_to_source [71]
                0.00    0.00       1/383841      alloc_and_load_rr_indexed_data [130]
                0.00    0.00       1/383841      alloc_net_delay [135]
                0.00    0.00       1/383841      alloc_and_load_timing_graph_levels [134]
                0.00    0.00       1/383841      ReadOptions [175]
                0.00    0.00       1/383841      alloc_lookups_and_criticalities [5]
                0.00    0.00       2/383841      print_rr_node [127]
                0.00    0.00       3/383841      add_to_mod_list [48]
                0.00    0.00       3/383841      alloc_timing_driven_route_structs [139]
                0.00    0.00       4/383841      try_swap [3]
                0.00    0.00       5/383841      alloc_sblock_pattern_lookup [138]
                0.00    0.00       6/383841      insert_in_vptr_list [108]
                0.00    0.00       6/383841      my_chunk_malloc [50]
                0.00    0.00       6/383841      alloc_and_load_pin_to_track_map [116]
                0.00    0.00       8/383841      node_to_heap [38]
                0.00    0.00       8/383841      alloc_route_structs [136]
                0.00    0.00      28/383841      update_route_tree [76]
                0.00    0.00      56/383841      alloc_ivector_and_copy_int_list [102]
                0.00    0.00      95/383841      XmlReadArch [129]
                0.00    0.00     153/383841      compute_delay_lookup_tables [6]
                0.00    0.00     192/383841      SetupVPR [177]
                0.00    0.00     244/383841      load_chan_rr_indices [32]
                0.00    0.00     254/383841      alloc_matrix4 [122]
                0.00    0.00     267/383841      alloc_and_load_seg_details [132]
                0.00    0.00     307/383841      alloc_and_load_rr_node_indices [33]
                0.00    0.00     346/383841      GetNodeTokens [93]
                0.00    0.00     440/383841      load_sblock_pattern_lookup [28]
                0.00    0.00     548/383841      alloc_matrix3 [109]
                0.00    0.00     766/383841      alloc_and_load_grid [107]
                0.00    0.00     867/383841      insert_in_int_list [51]
                0.00    0.00    1022/383841      get_mst_of_net [65]
                0.00    0.00    1022/383841      sync_nets_to_blocks [166]
                0.00    0.00    1298/383841      insert_in_hash_table [63]
                0.00    0.00    1359/383841      my_strdup [60]
                0.00    0.00    2001/383841      read_netlist [164]
                0.00    0.00    2086/383841      try_place [1]
                0.00    0.00    2720/383841      alloc_and_load_timing_graph [133]
                0.00    0.00    3079/383841      alloc_matrix [79]
                0.00    0.00    5880/383841      ReadLineTokens [59]
                0.00    0.00    6462/383841      build_rr_graph [7]
                0.00    0.00   30888/383841      get_unidir_track_to_chan_seg [10]
                0.00    0.00   34184/383841      alloc_and_load_edges_and_switches [49]
                0.00    0.00   68548/383841      label_wire_muxes [11]
                0.00    0.00  218668/383841      insert_in_edge_list [40]
[37]     0.0    0.00    0.00  383841         my_malloc [37]
-----------------------------------------------
                0.00    0.00     477/222559      add_route_tree_to_heap [34]
                0.00    0.00  222082/222559      timing_driven_route_net [16]
[38]     0.0    0.00    0.00  222559         node_to_heap [38]
                0.00    0.00       8/383841      my_malloc [37]
                0.00    0.00       4/5           my_realloc [110]
-----------------------------------------------
                0.00    0.00  222082/222082      timing_driven_route_net [16]
